city,timestamp,traffic_level,avg_speed_kmph
Bangalore,2024-01-10 01:00:00,1,14.6
Bangalore,2024-01-10 02:00:00,3,24.2
Bangalore,2024-01-10 03:00:00,3,11.6
Bangalore,2024-01-10 04:00:00,2,35.4
Bangalore,2024-01-10 05:00:00,1,42.9
Bangalore,2024-01-10 06:00:00,3,24.2
Bangalore,2024-01-10 07:00:00,4,19.8
Bangalore,2024-01-10 08:00:00,3,14.8
Bangalore,2024-01-10 09:00:00,2,34.5
Bangalore,2024-01-10 10:00:00,4,40.4
Bangalore,2024-01-10 11:00:00,4,32.0
Bangalore,2024-01-10 12:00:00,3,43.7
Bangalore,2024-01-10 13:00:00,1,21.5
Bangalore,2024-01-10 14:00:00,2,33.8
Bangalore,2024-01-10 15:00:00,1,43.9
Bangalore,2024-01-10 16:00:00,3,44.0
Bangalore,2024-01-10 17:00:00,2,18.9
Bangalore,2024-01-10 18:00:00,3,18.8
Bangalore,2024-01-10 19:00:00,2,40.2
Bangalore,2024-01-10 20:00:00,2,22.9
Bangalore,2024-01-10 21:00:00,3,40.5
Bangalore,2024-01-10 22:00:00,4,44.4
Bangalore,2024-01-10 23:00:00,1,12.0
Bangalore,2024-01-11 00:00:00,3,17.4
Bangalore,2024-01-11 01:00:00,1,26.1
Bangalore,2024-01-11 02:00:00,1,15.6
Bangalore,2024-01-11 03:00:00,2,15.8
Bangalore,2024-01-11 04:00:00,2,10.7
Bangalore,2024-01-11 05:00:00,2,17.0
Bangalore,2024-01-11 06:00:00,2,20.9
Bangalore,2024-01-11 07:00:00,2,10.7
Bangalore,2024-01-11 08:00:00,3,28.4
Bangalore,2024-01-11 09:00:00,3,24.4
Bangalore,2024-01-11 10:00:00,3,33.2
Bangalore,2024-01-11 11:00:00,2,42.9
Bangalore,2024-01-11 12:00:00,2,40.5
Bangalore,2024-01-11 13:00:00,3,12.5
Bangalore,2024-01-11 14:00:00,2,31.8
Bangalore,2024-01-11 15:00:00,2,26.0
Bangalore,2024-01-11 16:00:00,2,17.9
Bangalore,2024-01-11 17:00:00,3,25.1
Bangalore,2024-01-11 18:00:00,2,33.1
Bangalore,2024-01-11 19:00:00,3,12.6
Bangalore,2024-01-11 20:00:00,2,43.3
Bangalore,2024-01-11 21:00:00,3,35.4
Bangalore,2024-01-11 22:00:00,1,32.3
Bangalore,2024-01-11 23:00:00,1,29.1
Bangalore,2024-01-12 00:00:00,3,13.8
Bangalore,2024-01-12 01:00:00,2,21.9
Bangalore,2024-01-12 02:00:00,3,22.9
Bangalore,2024-01-12 03:00:00,1,11.8
Bangalore,2024-01-12 04:00:00,2,20.7
Bangalore,2024-01-12 05:00:00,2,14.2
Bangalore,2024-01-12 06:00:00,2,24.1
Bangalore,2024-01-12 07:00:00,2,14.2
Bangalore,2024-01-12 08:00:00,1,23.1
Bangalore,2024-01-12 09:00:00,1,36.0
Bangalore,2024-01-12 10:00:00,3,12.8
Bangalore,2024-01-12 11:00:00,3,22.1
Bangalore,2024-01-12 12:00:00,3,36.3
Bangalore,2024-01-12 13:00:00,2,26.1
Bangalore,2024-01-12 14:00:00,2,17.3
Bangalore,2024-01-12 15:00:00,3,12.6
Bangalore,2024-01-12 16:00:00,3,14.4
Bangalore,2024-01-12 17:00:00,1,44.6
Bangalore,2024-01-12 18:00:00,3,41.7
Bangalore,2024-01-12 19:00:00,1,37.9
Bangalore,2024-01-12 20:00:00,2,11.0
Bangalore,2024-01-12 21:00:00,1,22.8
Bangalore,2024-01-12 22:00:00,2,25.6
Bangalore,2024-01-12 23:00:00,1,19.5
Bangalore,2024-01-13 00:00:00,3,26.8
Bangalore,2024-01-13 01:00:00,2,35.7
Bangalore,2024-01-13 02:00:00,2,11.7
Bangalore,2024-01-13 03:00:00,2,41.9
Bangalore,2024-01-13 04:00:00,3,33.8
Bangalore,2024-01-13 05:00:00,2,10.7
Bangalore,2024-01-13 06:00:00,1,10.9
Bangalore,2024-01-13 07:00:00,4,21.1
Bangalore,2024-01-13 08:00:00,3,18.4
Bangalore,2024-01-13 09:00:00,1,34.1
Bangalore,2024-01-13 10:00:00,2,25.1
Bangalore,2024-01-13 11:00:00,2,32.4
Bangalore,2024-01-13 12:00:00,1,12.0
Bangalore,2024-01-13 13:00:00,2,38.2
Bangalore,2024-01-13 14:00:00,1,21.7
Bangalore,2024-01-13 15:00:00,3,11.3
Bangalore,2024-01-13 16:00:00,4,22.6
Bangalore,2024-01-13 17:00:00,1,14.9
Bangalore,2024-01-13 18:00:00,1,30.6
Bangalore,2024-01-13 19:00:00,2,20.7
Bangalore,2024-01-13 20:00:00,1,32.4
Bangalore,2024-01-13 21:00:00,1,31.6
Bangalore,2024-01-13 22:00:00,1,40.7
Bangalore,2024-01-13 23:00:00,3,36.6
Bangalore,2024-01-14 00:00:00,2,36.9
Bangalore,2024-01-14 01:00:00,2,29.7
Bangalore,2024-01-14 02:00:00,2,21.4
Bangalore,2024-01-14 03:00:00,2,41.3
Bangalore,2024-01-14 04:00:00,1,37.8
Bangalore,2024-01-14 05:00:00,1,16.0
Bangalore,2024-01-14 06:00:00,2,15.0
Bangalore,2024-01-14 07:00:00,1,35.6
Bangalore,2024-01-14 08:00:00,1,19.1
Bangalore,2024-01-14 09:00:00,2,35.1
Bangalore,2024-01-14 10:00:00,1,26.9
Bangalore,2024-01-14 11:00:00,4,19.0
Bangalore,2024-01-14 12:00:00,2,37.8
Bangalore,2024-01-14 13:00:00,3,40.0
Bangalore,2024-01-14 14:00:00,1,12.4
Bangalore,2024-01-14 15:00:00,3,10.6
Bangalore,2024-01-14 16:00:00,4,23.5
Bangalore,2024-01-14 17:00:00,3,18.9
Bangalore,2024-01-14 18:00:00,3,37.5
Bangalore,2024-01-14 19:00:00,3,43.1
Bangalore,2024-01-14 20:00:00,2,38.2
Bangalore,2024-01-14 21:00:00,1,38.2
Bangalore,2024-01-14 22:00:00,2,43.5
Bangalore,2024-01-14 23:00:00,3,40.9
Bangalore,2024-01-15 00:00:00,3,26.7
Bangalore,2024-01-15 01:00:00,2,44.0
Bangalore,2024-01-15 02:00:00,2,44.6
Bangalore,2024-01-15 03:00:00,1,23.6
Bangalore,2024-01-15 04:00:00,3,33.5
Bangalore,2024-01-15 05:00:00,2,16.8
Bangalore,2024-01-15 06:00:00,3,39.8
Bangalore,2024-01-15 07:00:00,3,22.5
Bangalore,2024-01-15 08:00:00,3,38.3
Bangalore,2024-01-15 09:00:00,2,41.9
Bangalore,2024-01-15 10:00:00,2,27.8
Bangalore,2024-01-15 11:00:00,1,34.8
Bangalore,2024-01-15 12:00:00,3,13.2
Bangalore,2024-01-15 13:00:00,1,39.9
Bangalore,2024-01-15 14:00:00,4,43.1
Bangalore,2024-01-15 15:00:00,1,24.0
Bangalore,2024-01-15 16:00:00,2,29.1
Bangalore,2024-01-15 17:00:00,4,20.3
Bangalore,2024-01-15 18:00:00,3,18.3
Bangalore,2024-01-15 19:00:00,4,44.4
Bangalore,2024-01-15 20:00:00,1,40.6
Bangalore,2024-01-15 21:00:00,3,12.3
Bangalore,2024-01-15 22:00:00,1,30.2
Bangalore,2024-01-15 23:00:00,2,16.2
Bangalore,2024-01-16 00:00:00,2,44.6
Bangalore,2024-01-16 01:00:00,1,16.7
Bangalore,2024-01-16 02:00:00,2,22.4
Bangalore,2024-01-16 03:00:00,3,43.3
Bangalore,2024-01-16 04:00:00,1,25.8
Bangalore,2024-01-16 05:00:00,4,24.4
Bangalore,2024-01-16 06:00:00,2,20.9
Bangalore,2024-01-16 07:00:00,2,22.1
Bangalore,2024-01-16 08:00:00,3,17.2
Bangalore,2024-01-16 09:00:00,2,35.1
Bangalore,2024-01-16 10:00:00,2,38.9
Bangalore,2024-01-16 11:00:00,2,35.5
Bangalore,2024-01-16 12:00:00,3,20.9
Bangalore,2024-01-16 13:00:00,1,43.0
Bangalore,2024-01-16 14:00:00,3,23.9
Bangalore,2024-01-16 15:00:00,4,20.6
Bangalore,2024-01-16 16:00:00,1,15.3
Bangalore,2024-01-16 17:00:00,3,14.5
Bangalore,2024-01-16 18:00:00,2,23.0
Bangalore,2024-01-16 19:00:00,2,15.5
Bangalore,2024-01-16 20:00:00,1,19.3
Bangalore,2024-01-16 21:00:00,1,33.5
Bangalore,2024-01-16 22:00:00,2,30.6
Bangalore,2024-01-16 23:00:00,1,35.9
Bangalore,2024-01-17 00:00:00,3,39.2
Bangalore,2024-01-17 01:00:00,3,30.3
Bangalore,2024-01-17 02:00:00,1,42.2
Bangalore,2024-01-17 03:00:00,2,38.7
Bangalore,2024-01-17 04:00:00,2,32.1
Bangalore,2024-01-17 05:00:00,1,37.9
Bangalore,2024-01-17 06:00:00,1,39.2
Bangalore,2024-01-17 07:00:00,1,22.6
Bangalore,2024-01-17 08:00:00,1,23.8
Bangalore,2024-01-17 09:00:00,2,38.3
Bangalore,2024-01-17 10:00:00,3,26.8
Bangalore,2024-01-17 11:00:00,3,37.5
Bangalore,2024-01-17 12:00:00,2,30.4
Bangalore,2024-01-17 13:00:00,1,11.5
Bangalore,2024-01-17 14:00:00,1,44.6
Bangalore,2024-01-17 15:00:00,3,24.5
Bangalore,2024-01-17 16:00:00,2,38.5
Bangalore,2024-01-17 17:00:00,2,13.4
Bangalore,2024-01-17 18:00:00,3,44.7
Bangalore,2024-01-17 19:00:00,1,34.7
Bangalore,2024-01-17 20:00:00,2,11.9
Bangalore,2024-01-17 21:00:00,3,40.2
Bangalore,2024-01-17 22:00:00,1,44.6
Bangalore,2024-01-17 23:00:00,2,20.0
Bangalore,2024-01-18 00:00:00,2,19.4
Bangalore,2024-01-18 01:00:00,2,33.9
Bangalore,2024-01-18 02:00:00,2,31.0
Bangalore,2024-01-18 03:00:00,1,13.4
Bangalore,2024-01-18 04:00:00,1,37.8
Bangalore,2024-01-18 05:00:00,1,37.0
Bangalore,2024-01-18 06:00:00,2,39.0
Bangalore,2024-01-18 07:00:00,3,21.3
Bangalore,2024-01-18 08:00:00,2,21.2
Bangalore,2024-01-18 09:00:00,1,44.8
Bangalore,2024-01-18 10:00:00,2,43.8
Bangalore,2024-01-18 11:00:00,4,13.0
Bangalore,2024-01-18 12:00:00,1,35.4
Bangalore,2024-01-18 13:00:00,1,18.0
Bangalore,2024-01-18 14:00:00,3,36.1
Bangalore,2024-01-18 15:00:00,4,40.5
Bangalore,2024-01-18 16:00:00,2,11.1
Bangalore,2024-01-18 17:00:00,2,36.2
Bangalore,2024-01-18 18:00:00,4,29.8
Bangalore,2024-01-18 19:00:00,1,24.6
Bangalore,2024-01-18 20:00:00,4,23.9
Bangalore,2024-01-18 21:00:00,2,27.7
Bangalore,2024-01-18 22:00:00,1,27.4
Bangalore,2024-01-18 23:00:00,1,31.6
Bangalore,2024-01-19 00:00:00,2,40.6
Bangalore,2024-01-19 01:00:00,2,13.8
Bangalore,2024-01-19 02:00:00,2,38.9
Bangalore,2024-01-19 03:00:00,1,20.6
Bangalore,2024-01-19 04:00:00,2,16.4
Bangalore,2024-01-19 05:00:00,2,21.6
Bangalore,2024-01-19 06:00:00,4,18.8
Bangalore,2024-01-19 07:00:00,1,25.4
Bangalore,2024-01-19 08:00:00,3,20.2
Bangalore,2024-01-19 09:00:00,3,11.2
Bangalore,2024-01-19 10:00:00,2,28.8
Bangalore,2024-01-19 11:00:00,1,44.3
Bangalore,2024-01-19 12:00:00,3,38.2
Bangalore,2024-01-19 13:00:00,2,44.7
Bangalore,2024-01-19 14:00:00,1,26.3
Bangalore,2024-01-19 15:00:00,2,19.5
Bangalore,2024-01-19 16:00:00,1,24.4
Bangalore,2024-01-19 17:00:00,1,39.0
Bangalore,2024-01-19 18:00:00,4,29.8
Bangalore,2024-01-19 19:00:00,3,40.6
Bangalore,2024-01-19 20:00:00,3,41.9
Bangalore,2024-01-19 21:00:00,3,13.7
Bangalore,2024-01-19 22:00:00,2,26.7
Bangalore,2024-01-19 23:00:00,2,16.1
Bangalore,2024-01-20 00:00:00,1,18.9
Bangalore,2024-01-20 01:00:00,3,28.5
Bangalore,2024-01-20 02:00:00,2,38.1
Bangalore,2024-01-20 03:00:00,3,38.7
Bangalore,2024-01-20 04:00:00,3,16.1
Bangalore,2024-01-20 05:00:00,1,19.3
Bangalore,2024-01-20 06:00:00,1,10.3
Bangalore,2024-01-20 07:00:00,2,13.8
Bangalore,2024-01-20 08:00:00,1,26.0
Bangalore,2024-01-20 09:00:00,1,42.4
Bangalore,2024-01-20 10:00:00,3,37.0
Bangalore,2024-01-20 11:00:00,1,12.6
Bangalore,2024-01-20 12:00:00,1,18.4
Bangalore,2024-01-20 13:00:00,4,30.4
Bangalore,2024-01-20 14:00:00,2,21.8
Bangalore,2024-01-20 15:00:00,3,39.7
Bangalore,2024-01-20 16:00:00,1,11.8
Bangalore,2024-01-20 17:00:00,4,18.3
Bangalore,2024-01-20 18:00:00,2,15.1
Bangalore,2024-01-20 19:00:00,3,37.2
Bangalore,2024-01-20 20:00:00,4,16.6
Bangalore,2024-01-20 21:00:00,2,30.5
Bangalore,2024-01-20 22:00:00,1,23.9
Bangalore,2024-01-20 23:00:00,2,33.4
Bangalore,2024-01-21 00:00:00,1,20.2
Bangalore,2024-01-21 01:00:00,3,42.6
Bangalore,2024-01-21 02:00:00,4,34.2
Bangalore,2024-01-21 03:00:00,3,35.4
Bangalore,2024-01-21 04:00:00,2,15.7
Bangalore,2024-01-21 05:00:00,1,23.0
Bangalore,2024-01-21 06:00:00,1,37.5
Bangalore,2024-01-21 07:00:00,2,19.2
Bangalore,2024-01-21 08:00:00,1,20.9
Bangalore,2024-01-21 09:00:00,2,13.1
Bangalore,2024-01-21 10:00:00,2,40.9
Bangalore,2024-01-21 11:00:00,2,18.3
Bangalore,2024-01-21 12:00:00,4,24.4
Bangalore,2024-01-21 13:00:00,3,26.3
Bangalore,2024-01-21 14:00:00,4,10.6
Bangalore,2024-01-21 15:00:00,2,11.4
Bangalore,2024-01-21 16:00:00,1,12.8
Bangalore,2024-01-21 17:00:00,2,26.9
Bangalore,2024-01-21 18:00:00,1,41.6
Bangalore,2024-01-21 19:00:00,1,20.6
Bangalore,2024-01-21 20:00:00,1,36.9
Bangalore,2024-01-21 21:00:00,3,15.6
Bangalore,2024-01-21 22:00:00,2,22.8
Bangalore,2024-01-21 23:00:00,3,43.0
Bangalore,2024-01-22 00:00:00,3,29.2
Bangalore,2024-01-22 01:00:00,2,19.7
Bangalore,2024-01-22 02:00:00,1,43.5
Bangalore,2024-01-22 03:00:00,2,39.0
Bangalore,2024-01-22 04:00:00,2,42.3
Bangalore,2024-01-22 05:00:00,3,24.1
Bangalore,2024-01-22 06:00:00,2,25.0
Bangalore,2024-01-22 07:00:00,1,32.4
Bangalore,2024-01-22 08:00:00,4,38.9
Bangalore,2024-01-22 09:00:00,4,11.5
Bangalore,2024-01-22 10:00:00,2,10.5
Bangalore,2024-01-22 11:00:00,1,22.2
Bangalore,2024-01-22 12:00:00,1,20.2
Bangalore,2024-01-22 13:00:00,2,34.2
Bangalore,2024-01-22 14:00:00,3,44.6
Bangalore,2024-01-22 15:00:00,1,38.1
Bangalore,2024-01-22 16:00:00,1,39.0
Bangalore,2024-01-22 17:00:00,3,29.3
Bangalore,2024-01-22 18:00:00,2,20.5
Bangalore,2024-01-22 19:00:00,2,34.3
Bangalore,2024-01-22 20:00:00,1,23.6
Bangalore,2024-01-22 21:00:00,2,42.5
Bangalore,2024-01-22 22:00:00,3,24.4
Bangalore,2024-01-22 23:00:00,4,42.6
Bangalore,2024-01-23 00:00:00,1,28.1
Bangalore,2024-01-23 01:00:00,2,42.5
Bangalore,2024-01-23 02:00:00,4,17.7
Bangalore,2024-01-23 03:00:00,3,25.9
Bangalore,2024-01-23 04:00:00,2,26.0
Bangalore,2024-01-23 05:00:00,2,40.6
Bangalore,2024-01-23 06:00:00,2,18.2
Bangalore,2024-01-23 07:00:00,4,37.1
Bangalore,2024-01-23 08:00:00,1,17.5
Bangalore,2024-01-23 09:00:00,4,24.7
Bangalore,2024-01-23 10:00:00,3,36.1
Bangalore,2024-01-23 11:00:00,1,36.7
Bangalore,2024-01-23 12:00:00,2,36.1
Bangalore,2024-01-23 13:00:00,2,21.7
Bangalore,2024-01-23 14:00:00,4,10.3
Bangalore,2024-01-23 15:00:00,1,18.4
Bangalore,2024-01-23 16:00:00,2,41.0
Bangalore,2024-01-23 17:00:00,1,25.0
Bangalore,2024-01-23 18:00:00,3,44.9
Bangalore,2024-01-23 19:00:00,2,27.5
Bangalore,2024-01-23 20:00:00,2,37.7
Bangalore,2024-01-23 21:00:00,3,26.0
Bangalore,2024-01-23 22:00:00,3,22.1
Bangalore,2024-01-23 23:00:00,2,28.7
Bangalore,2024-01-24 00:00:00,2,12.2
Bangalore,2024-01-24 01:00:00,1,37.9
Bangalore,2024-01-24 02:00:00,2,13.4
Bangalore,2024-01-24 03:00:00,3,31.5
Bangalore,2024-01-24 04:00:00,3,26.3
Bangalore,2024-01-24 05:00:00,1,36.7
Bangalore,2024-01-24 06:00:00,3,13.6
Bangalore,2024-01-24 07:00:00,1,25.7
Bangalore,2024-01-24 08:00:00,1,44.6
Bangalore,2024-01-24 09:00:00,3,12.4
Bangalore,2024-01-24 10:00:00,2,20.6
Bangalore,2024-01-24 11:00:00,3,40.6
Bangalore,2024-01-24 12:00:00,1,11.4
Bangalore,2024-01-24 13:00:00,4,10.8
Bangalore,2024-01-24 14:00:00,2,20.7
Bangalore,2024-01-24 15:00:00,4,22.0
Bangalore,2024-01-24 16:00:00,3,10.0
Bangalore,2024-01-24 17:00:00,3,12.5
Bangalore,2024-01-24 18:00:00,1,30.1
Bangalore,2024-01-24 19:00:00,2,24.2
Bangalore,2024-01-24 20:00:00,2,39.2
Bangalore,2024-01-24 21:00:00,3,30.9
Bangalore,2024-01-24 22:00:00,2,19.6
Bangalore,2024-01-24 23:00:00,2,24.2
Bangalore,2024-01-25 00:00:00,3,29.7
Bangalore,2024-01-25 01:00:00,3,17.2
Bangalore,2024-01-25 02:00:00,1,28.8
Bangalore,2024-01-25 03:00:00,3,17.6
Bangalore,2024-01-25 04:00:00,2,12.8
Bangalore,2024-01-25 05:00:00,2,29.1
Bangalore,2024-01-25 06:00:00,2,12.0
Bangalore,2024-01-25 07:00:00,4,16.7
Bangalore,2024-01-25 08:00:00,2,18.2
Bangalore,2024-01-25 09:00:00,3,27.5
Bangalore,2024-01-25 10:00:00,2,20.1
Bangalore,2024-01-25 11:00:00,2,19.2
Bangalore,2024-01-25 12:00:00,2,18.7
Bangalore,2024-01-25 13:00:00,3,17.9
Bangalore,2024-01-25 14:00:00,3,25.0
Bangalore,2024-01-25 15:00:00,4,16.1
Bangalore,2024-01-25 16:00:00,3,22.2
Bangalore,2024-01-25 17:00:00,4,11.2
Bangalore,2024-01-25 18:00:00,2,16.3
Bangalore,2024-01-25 19:00:00,1,23.4
Bangalore,2024-01-25 20:00:00,1,33.6
Bangalore,2024-01-25 21:00:00,2,12.0
Bangalore,2024-01-25 22:00:00,2,37.3
Bangalore,2024-01-25 23:00:00,1,29.2
Bangalore,2024-01-26 00:00:00,4,44.1
Bangalore,2024-01-26 01:00:00,1,20.0
Bangalore,2024-01-26 02:00:00,2,26.6
Bangalore,2024-01-26 03:00:00,2,22.1
Bangalore,2024-01-26 04:00:00,3,34.1
Bangalore,2024-01-26 05:00:00,1,30.8
Bangalore,2024-01-26 06:00:00,2,33.5
Bangalore,2024-01-26 07:00:00,3,24.3
Bangalore,2024-01-26 08:00:00,3,34.5
Bangalore,2024-01-26 09:00:00,3,20.8
Bangalore,2024-01-26 10:00:00,3,37.0
Bangalore,2024-01-26 11:00:00,2,22.2
Bangalore,2024-01-26 12:00:00,4,32.8
Bangalore,2024-01-26 13:00:00,3,27.1
Bangalore,2024-01-26 14:00:00,1,24.1
Bangalore,2024-01-26 15:00:00,4,30.2
Bangalore,2024-01-26 16:00:00,1,31.1
Bangalore,2024-01-26 17:00:00,2,12.2
Bangalore,2024-01-26 18:00:00,1,44.6
Bangalore,2024-01-26 19:00:00,4,18.6
Bangalore,2024-01-26 20:00:00,2,34.6
Bangalore,2024-01-26 21:00:00,1,26.7
Bangalore,2024-01-26 22:00:00,2,25.2
Bangalore,2024-01-26 23:00:00,1,18.1
Bangalore,2024-01-27 00:00:00,2,31.8
Bangalore,2024-01-27 01:00:00,3,22.3
Bangalore,2024-01-27 02:00:00,3,26.0
Bangalore,2024-01-27 03:00:00,2,29.6
Bangalore,2024-01-27 04:00:00,3,12.6
Bangalore,2024-01-27 05:00:00,2,28.8
Bangalore,2024-01-27 06:00:00,3,24.5
Bangalore,2024-01-27 07:00:00,3,32.1
Bangalore,2024-01-27 08:00:00,3,31.1
Bangalore,2024-01-27 09:00:00,2,32.5
Bangalore,2024-01-27 10:00:00,3,43.8
Bangalore,2024-01-27 11:00:00,3,23.8
Bangalore,2024-01-27 12:00:00,2,27.4
Bangalore,2024-01-27 13:00:00,4,41.3
Bangalore,2024-01-27 14:00:00,2,34.9
Bangalore,2024-01-27 15:00:00,2,17.3
Bangalore,2024-01-27 16:00:00,2,34.0
Bangalore,2024-01-27 17:00:00,3,16.2
Bangalore,2024-01-27 18:00:00,2,14.4
Bangalore,2024-01-27 19:00:00,2,38.2
Bangalore,2024-01-27 20:00:00,2,25.2
Bangalore,2024-01-27 21:00:00,1,30.4
Bangalore,2024-01-27 22:00:00,1,12.5
Bangalore,2024-01-27 23:00:00,1,23.1
Bangalore,2024-01-28 00:00:00,1,39.7
Bangalore,2024-01-28 01:00:00,3,24.4
Bangalore,2024-01-28 02:00:00,3,42.1
Bangalore,2024-01-28 03:00:00,3,28.9
Bangalore,2024-01-28 04:00:00,1,42.9
Bangalore,2024-01-28 05:00:00,2,43.1
Bangalore,2024-01-28 06:00:00,2,31.5
Bangalore,2024-01-28 07:00:00,2,10.8
Bangalore,2024-01-28 08:00:00,1,34.7
Bangalore,2024-01-28 09:00:00,4,32.8
Bangalore,2024-01-28 10:00:00,3,42.6
Bangalore,2024-01-28 11:00:00,4,33.6
Bangalore,2024-01-28 12:00:00,2,22.9
Bangalore,2024-01-28 13:00:00,1,20.2
Bangalore,2024-01-28 14:00:00,4,39.2
Bangalore,2024-01-28 15:00:00,3,33.7
Bangalore,2024-01-28 16:00:00,2,18.5
Bangalore,2024-01-28 17:00:00,1,14.3
Bangalore,2024-01-28 18:00:00,1,15.6
Bangalore,2024-01-28 19:00:00,1,18.5
Bangalore,2024-01-28 20:00:00,2,11.2
Bangalore,2024-01-28 21:00:00,3,29.7
Bangalore,2024-01-28 22:00:00,4,40.9
Bangalore,2024-01-28 23:00:00,2,33.7
Bangalore,2024-01-29 00:00:00,2,33.2
Bangalore,2024-01-29 01:00:00,2,35.3
Bangalore,2024-01-29 02:00:00,2,10.4
Bangalore,2024-01-29 03:00:00,3,13.5
Bangalore,2024-01-29 04:00:00,1,44.8
Bangalore,2024-01-29 05:00:00,1,41.2
Bangalore,2024-01-29 06:00:00,2,17.5
Bangalore,2024-01-29 07:00:00,2,36.5
Bangalore,2024-01-29 08:00:00,1,43.4
Bangalore,2024-01-29 09:00:00,2,36.5
Bangalore,2024-01-29 10:00:00,3,34.6
Bangalore,2024-01-29 11:00:00,1,15.9
Bangalore,2024-01-29 12:00:00,1,24.2
Bangalore,2024-01-29 13:00:00,4,36.3
Bangalore,2024-01-29 14:00:00,2,30.1
Bangalore,2024-01-29 15:00:00,4,31.4
Bangalore,2024-01-29 16:00:00,2,35.5
Bangalore,2024-01-29 17:00:00,3,10.4
Bangalore,2024-01-29 18:00:00,3,35.6
Bangalore,2024-01-29 19:00:00,1,37.2
Bangalore,2024-01-29 20:00:00,1,27.8
Bangalore,2024-01-29 21:00:00,1,30.5
Bangalore,2024-01-29 22:00:00,2,29.1
Bangalore,2024-01-29 23:00:00,2,24.3
Bangalore,2024-01-30 00:00:00,2,25.1
Bangalore,2024-01-30 01:00:00,1,17.6
Bangalore,2024-01-30 02:00:00,2,30.5
Bangalore,2024-01-30 03:00:00,1,35.0
Bangalore,2024-01-30 04:00:00,1,20.4
Bangalore,2024-01-30 05:00:00,2,15.8
Bangalore,2024-01-30 06:00:00,2,22.8
Bangalore,2024-01-30 07:00:00,2,33.1
Bangalore,2024-01-30 08:00:00,2,35.0
Bangalore,2024-01-30 09:00:00,3,41.5
Bangalore,2024-01-30 10:00:00,1,27.0
Bangalore,2024-01-30 11:00:00,1,37.7
Bangalore,2024-01-30 12:00:00,3,31.2
Bangalore,2024-01-30 13:00:00,4,42.5
Bangalore,2024-01-30 14:00:00,2,27.5
Bangalore,2024-01-30 15:00:00,1,40.4
Bangalore,2024-01-30 16:00:00,2,30.4
Bangalore,2024-01-30 17:00:00,1,35.2
Bangalore,2024-01-30 18:00:00,1,42.5
Bangalore,2024-01-30 19:00:00,2,26.1
Bangalore,2024-01-30 20:00:00,2,41.8
Bangalore,2024-01-30 21:00:00,1,31.7
Bangalore,2024-01-30 22:00:00,1,10.2
Bangalore,2024-01-30 23:00:00,3,10.5
Bangalore,2024-01-31 00:00:00,2,41.4
Bangalore,2024-01-31 01:00:00,4,26.0
Bangalore,2024-01-31 02:00:00,3,36.4
Bangalore,2024-01-31 03:00:00,1,12.1
Bangalore,2024-01-31 04:00:00,2,23.6
Bangalore,2024-01-31 05:00:00,4,26.1
Bangalore,2024-01-31 06:00:00,3,40.2
Bangalore,2024-01-31 07:00:00,1,35.8
Bangalore,2024-01-31 08:00:00,2,37.4
Bangalore,2024-01-31 09:00:00,4,32.0
Bangalore,2024-01-31 10:00:00,2,25.1
Bangalore,2024-01-31 11:00:00,2,31.9
Bangalore,2024-01-31 12:00:00,2,43.7
Bangalore,2024-01-31 13:00:00,2,11.4
Bangalore,2024-01-31 14:00:00,3,19.9
Bangalore,2024-01-31 15:00:00,3,17.1
Bangalore,2024-01-31 16:00:00,2,11.3
Bangalore,2024-01-31 17:00:00,2,11.0
Bangalore,2024-01-31 18:00:00,2,43.0
Bangalore,2024-01-31 19:00:00,3,20.8
Bangalore,2024-01-31 20:00:00,2,12.6
Bangalore,2024-01-31 21:00:00,2,35.1
Bangalore,2024-01-31 22:00:00,2,38.5
Bangalore,2024-01-31 23:00:00,1,23.5
Hyderabad,2024-01-01 00:00:00,3,12.1
Hyderabad,2024-01-01 01:00:00,1,27.5
Hyderabad,2024-01-01 02:00:00,2,22.0
Hyderabad,2024-01-01 03:00:00,3,43.3
Hyderabad,2024-01-01 04:00:00,1,29.7
Hyderabad,2024-01-01 05:00:00,2,13.5
Hyderabad,2024-01-01 06:00:00,2,26.3
Hyderabad,2024-01-01 07:00:00,3,22.3
Hyderabad,2024-01-01 08:00:00,2,21.8
Hyderabad,2024-01-01 09:00:00,3,40.0
Hyderabad,2024-01-01 10:00:00,3,12.9
Hyderabad,2024-01-01 11:00:00,2,19.5
Hyderabad,2024-01-01 12:00:00,2,22.7
Hyderabad,2024-01-01 13:00:00,1,20.9
Hyderabad,2024-01-01 14:00:00,1,19.1
Hyderabad,2024-01-01 15:00:00,2,27.4
Hyderabad,2024-01-01 16:00:00,2,29.9
Hyderabad,2024-01-01 17:00:00,2,33.0
Hyderabad,2024-01-01 18:00:00,2,34.8
Hyderabad,2024-01-01 19:00:00,2,11.0
Hyderabad,2024-01-01 20:00:00,2,32.4
Hyderabad,2024-01-01 21:00:00,2,44.5
Hyderabad,2024-01-01 22:00:00,2,28.7
Hyderabad,2024-01-01 23:00:00,1,35.2
Hyderabad,2024-01-02 00:00:00,1,42.8
Hyderabad,2024-01-02 01:00:00,2,24.9
Hyderabad,2024-01-02 02:00:00,2,34.9
Hyderabad,2024-01-02 03:00:00,2,22.6
Hyderabad,2024-01-02 04:00:00,1,19.8
Hyderabad,2024-01-02 05:00:00,3,26.0
